filename,labels,type,length,aug_type
W_002\2-4-aug_2_occlusion_0.05&mirror_None.npz,W_002,train,94,aug_2_occlusion_0.05&mirror_None
W_002\2-4-aug_3_occlusion_0.1&rotate_-5.npz,W_002,train,94,aug_3_occlusion_0.1&rotate_-5
W_002\2-4-aug_4_occlusion_0.05.npz,W_002,train,94,aug_4_occlusion_0.05
W_002\2-4-aug_5_time_warp_1.2&jitter_0.015.npz,W_002,train,112,aug_5_time_warp_1.2&jitter_0.015
W_002\2-4-aug_6_rotate_-5.npz,W_002,train,94,aug_6_rotate_-5
W_002\2-4-aug_7_occlusion_0.1.npz,W_002,train,94,aug_7_occlusion_0.1
W_002\2-4-aug_8_rotate_5.npz,W_002,train,94,aug_8_rotate_5
W_002\2-4-aug_9_scale_1.2.npz,W_002,train,94,aug_9_scale_1.2
W_002\2-4-aug_10_time_warp_1.2&occlusion_0.1.npz,W_002,train,112,aug_10_time_warp_1.2&occlusion_0.1
W_002\2-4-aug_11_jitter_0.015.npz,W_002,train,94,aug_11_jitter_0.015
W_002\2-4-aug_12_time_reverse_None&landmark_drop_0.1.npz,W_002,train,94,aug_12_time_reverse_None&landmark_drop_0.1
W_002\2-4-aug_13_rotate_-5.npz,W_002,train,94,aug_13_rotate_-5
W_002\2-4-aug_14_time_warp_0.8&jitter_0.025.npz,W_002,train,75,aug_14_time_warp_0.8&jitter_0.025
W_002\2-5-original.npz,W_002,test,116,original
W_002\2-5-aug_1_rotate_5&mirror_None.npz,W_002,test,116,aug_1_rotate_5&mirror_None
W_002\2-5-aug_2_jitter_0.015&scale_0.8.npz,W_002,test,116,aug_2_jitter_0.015&scale_0.8
W_002\2-5-aug_3_time_warp_0.8.npz,W_002,test,92,aug_3_time_warp_0.8
W_002\2-5-aug_4_jitter_0.015.npz,W_002,test,116,aug_4_jitter_0.015
W_002\2-5-aug_5_landmark_drop_0.2.npz,W_002,test,116,aug_5_landmark_drop_0.2
W_002\2-5-aug_6_landmark_drop_0.2&occlusion_0.1.npz,W_002,test,116,aug_6_landmark_drop_0.2&occlusion_0.1
W_002\2-5-aug_7_landmark_drop_0.1&occlusion_0.1.npz,W_002,test,116,aug_7_landmark_drop_0.1&occlusion_0.1
W_002\2-5-aug_8_occlusion_0.1.npz,W_002,test,116,aug_8_occlusion_0.1
W_002\2-5-aug_9_time_reverse_None&mirror_None.npz,W_002,test,116,aug_9_time_reverse_None&mirror_None
W_002\2-5-aug_10_jitter_0.025.npz,W_002,test,116,aug_10_jitter_0.025
W_002\2-5-aug_11_landmark_drop_0.2&time_warp_1.2.npz,W_002,test,139,aug_11_landmark_drop_0.2&time_warp_1.2
W_002\2-5-aug_12_time_reverse_None&time_warp_0.8.npz,W_002,test,92,aug_12_time_reverse_None&time_warp_0.8
W_002\2-5-aug_13_landmark_drop_0.1.npz,W_002,test,116,aug_13_landmark_drop_0.1
W_002\2-5-aug_14_rotate_5.npz,W_002,test,116,aug_14_rotate_5
W_002\2-6-original.npz,W_002,test,93,original
W_002\2-6-aug_1_scale_1.2.npz,W_002,test,93,aug_1_scale_1.2
W_002\2-6-aug_2_time_warp_1.2&rotate_5.npz,W_002,test,111,aug_2_time_warp_1.2&rotate_5
W_002\2-6-aug_3_occlusion_0.05&occlusion_0.1.npz,W_002,test,93,aug_3_occlusion_0.05&occlusion_0.1
W_002\2-6-aug_4_mirror_None.npz,W_002,test,93,aug_4_mirror_None
W_002\2-6-aug_5_time_warp_1.2.npz,W_002,test,111,aug_5_time_warp_1.2
W_002\2-6-aug_6_rotate_5&time_warp_0.8.npz,W_002,test,74,aug_6_rotate_5&time_warp_0.8
W_002\2-6-aug_7_rotate_-5&mirror_None.npz,W_002,test,93,aug_7_rotate_-5&mirror_None
W_002\2-6-aug_8_jitter_0.025.npz,W_002,test,93,aug_8_jitter_0.025
W_002\2-6-aug_9_rotate_5&rotate_-5.npz,W_002,test,93,aug_9_rotate_5&rotate_-5
W_002\2-6-aug_10_occlusion_0.1.npz,W_002,test,93,aug_10_occlusion_0.1
W_002\2-6-aug_11_jitter_0.025&rotate_-5.npz,W_002,test,93,aug_11_jitter_0.025&rotate_-5
W_002\2-6-aug_12_time_reverse_None&landmark_drop_0.2.npz,W_002,test,93,aug_12_time_reverse_None&landmark_drop_0.2
W_002\2-6-aug_13_occlusion_0.1&rotate_5.npz,W_002,test,93,aug_13_occlusion_0.1&rotate_5
W_002\2-6-aug_14_jitter_0.015&rotate_-5.npz,W_002,test,93,aug_14_jitter_0.015&rotate_-5
W_002\2-7-original.npz,W_002,test,78,original
W_002\2-7-aug_1_time_warp_1.2&mirror_None.npz,W_002,test,93,aug_1_time_warp_1.2&mirror_None
W_002\2-7-aug_2_jitter_0.015.npz,W_002,test,78,aug_2_jitter_0.015
W_002\2-7-aug_3_jitter_0.025&scale_1.2.npz,W_002,test,78,aug_3_jitter_0.025&scale_1.2
W_002\2-7-aug_4_time_warp_1.2&rotate_-5.npz,W_002,test,93,aug_4_time_warp_1.2&rotate_-5
W_002\2-7-aug_5_occlusion_0.05.npz,W_002,test,78,aug_5_occlusion_0.05
W_002\2-7-aug_6_time_warp_0.8.npz,W_002,test,62,aug_6_time_warp_0.8
W_002\2-7-aug_7_landmark_drop_0.2.npz,W_002,test,78,aug_7_landmark_drop_0.2
W_002\2-7-aug_8_landmark_drop_0.2&occlusion_0.05.npz,W_002,test,78,aug_8_landmark_drop_0.2&occlusion_0.05
W_002\2-7-aug_9_rotate_-5&scale_0.8.npz,W_002,test,78,aug_9_rotate_-5&scale_0.8
W_002\2-7-aug_10_jitter_0.015.npz,W_002,test,78,aug_10_jitter_0.015
W_002\2-7-aug_11_jitter_0.025.npz,W_002,test,78,aug_11_jitter_0.025
W_002\2-7-aug_12_scale_0.8&jitter_0.015.npz,W_002,test,78,aug_12_scale_0.8&jitter_0.015
W_002\2-7-aug_13_time_reverse_None&jitter_0.025.npz,W_002,test,78,aug_13_time_reverse_None&jitter_0.025
W_002\2-7-aug_14_scale_0.8&jitter_0.025.npz,W_002,test,78,aug_14_scale_0.8&jitter_0.025
W_002\2-8-original.npz,W_002,train,95,original
W_002\2-8-aug_1_scale_0.8.npz,W_002,train,95,aug_1_scale_0.8
W_002\2-8-aug_2_rotate_-5&occlusion_0.1.npz,W_002,train,95,aug_2_rotate_-5&occlusion_0.1
W_002\2-8-aug_3_mirror_None.npz,W_002,train,95,aug_3_mirror_None
W_002\2-8-aug_4_jitter_0.025&scale_0.8.npz,W_002,train,95,aug_4_jitter_0.025&scale_0.8
W_002\2-8-aug_5_occlusion_0.05&scale_1.2.npz,W_002,train,95,aug_5_occlusion_0.05&scale_1.2
W_002\2-8-aug_6_rotate_5&rotate_-5.npz,W_002,train,95,aug_6_rotate_5&rotate_-5
W_002\2-8-aug_7_scale_0.8.npz,W_002,train,95,aug_7_scale_0.8
W_002\2-8-aug_8_mirror_None.npz,W_002,train,95,aug_8_mirror_None
W_002\2-8-aug_9_rotate_5.npz,W_002,train,95,aug_9_rotate_5
W_002\2-8-aug_10_scale_0.8.npz,W_002,train,95,aug_10_scale_0.8
W_002\2-8-aug_11_rotate_5.npz,W_002,train,95,aug_11_rotate_5
W_002\2-8-aug_12_rotate_-5.npz,W_002,train,95,aug_12_rotate_-5
W_002\2-8-aug_13_time_warp_0.8&occlusion_0.05.npz,W_002,train,76,aug_13_time_warp_0.8&occlusion_0.05
W_002\2-8-aug_14_jitter_0.015.npz,W_002,train,95,aug_14_jitter_0.015
W_002\2-9-original.npz,W_002,test,81,original
W_002\2-9-aug_1_time_warp_0.8.npz,W_002,test,64,aug_1_time_warp_0.8
W_002\2-9-aug_2_rotate_5.npz,W_002,test,81,aug_2_rotate_5
W_002\2-9-aug_3_occlusion_0.05&scale_1.2.npz,W_002,test,81,aug_3_occlusion_0.05&scale_1.2
W_002\2-9-aug_4_rotate_-5&occlusion_0.1.npz,W_002,test,81,aug_4_rotate_-5&occlusion_0.1
W_002\2-9-aug_5_time_warp_0.8&scale_0.8.npz,W_002,test,64,aug_5_time_warp_0.8&scale_0.8
W_002\2-9-aug_6_occlusion_0.05.npz,W_002,test,81,aug_6_occlusion_0.05
W_002\2-9-aug_7_mirror_None&landmark_drop_0.2.npz,W_002,test,81,aug_7_mirror_None&landmark_drop_0.2
W_002\2-9-aug_8_rotate_5.npz,W_002,test,81,aug_8_rotate_5
W_002\2-9-aug_9_jitter_0.025.npz,W_002,test,81,aug_9_jitter_0.025
W_002\2-9-aug_10_scale_0.8.npz,W_002,test,81,aug_10_scale_0.8
W_002\2-9-aug_11_rotate_-5.npz,W_002,test,81,aug_11_rotate_-5
W_002\2-9-aug_12_landmark_drop_0.2.npz,W_002,test,81,aug_12_landmark_drop_0.2
W_002\2-9-aug_13_scale_1.2.npz,W_002,test,81,aug_13_scale_1.2
W_002\2-9-aug_14_landmark_drop_0.2.npz,W_002,test,81,aug_14_landmark_drop_0.2
W_003\3-1-original.npz,W_003,train,81,original
W_003\3-1-aug_1_scale_1.2.npz,W_003,train,81,aug_1_scale_1.2
W_003\3-1-aug_2_rotate_-5&scale_0.8.npz,W_003,train,81,aug_2_rotate_-5&scale_0.8
W_003\3-1-aug_3_time_warp_1.2.npz,W_003,train,97,aug_3_time_warp_1.2
W_003\3-1-aug_4_time_warp_0.8&jitter_0.025.npz,W_003,train,64,aug_4_time_warp_0.8&jitter_0.025
W_003\3-1-aug_5_scale_1.2.npz,W_003,train,81,aug_5_scale_1.2
W_003\3-1-aug_6_scale_1.2.npz,W_003,train,81,aug_6_scale_1.2
W_003\3-1-aug_7_scale_1.2.npz,W_003,train,81,aug_7_scale_1.2
W_003\3-1-aug_8_occlusion_0.1.npz,W_003,train,81,aug_8_occlusion_0.1
W_003\3-1-aug_9_scale_1.2&time_reverse_None.npz,W_003,train,81,aug_9_scale_1.2&time_reverse_None
W_003\3-1-aug_10_time_warp_1.2.npz,W_003,train,97,aug_10_time_warp_1.2
W_003\3-1-aug_11_landmark_drop_0.2.npz,W_003,train,81,aug_11_landmark_drop_0.2
W_003\3-1-aug_12_rotate_-5.npz,W_003,train,81,aug_12_rotate_-5
W_003\3-1-aug_13_jitter_0.015&time_warp_1.2.npz,W_003,train,97,aug_13_jitter_0.015&time_warp_1.2
W_003\3-1-aug_14_time_reverse_None.npz,W_003,train,81,aug_14_time_reverse_None
W_003\3-10-original.npz,W_003,test,59,original
W_003\3-10-aug_1_jitter_0.025&time_reverse_None.npz,W_003,test,59,aug_1_jitter_0.025&time_reverse_None
W_003\3-10-aug_2_jitter_0.015&jitter_0.025.npz,W_003,test,59,aug_2_jitter_0.015&jitter_0.025
W_003\3-10-aug_3_jitter_0.015&mirror_None.npz,W_003,test,59,aug_3_jitter_0.015&mirror_None
W_003\3-10-aug_4_scale_1.2.npz,W_003,test,59,aug_4_scale_1.2
W_003\3-10-aug_5_mirror_None.npz,W_003,test,59,aug_5_mirror_None
W_003\3-10-aug_6_jitter_0.015.npz,W_003,test,59,aug_6_jitter_0.015
W_003\3-10-aug_7_time_reverse_None&jitter_0.025.npz,W_003,test,59,aug_7_time_reverse_None&jitter_0.025
W_003\3-10-aug_8_time_warp_0.8.npz,W_003,test,47,aug_8_time_warp_0.8
W_003\3-10-aug_9_time_reverse_None.npz,W_003,test,59,aug_9_time_reverse_None
W_003\3-10-aug_10_landmark_drop_0.1&occlusion_0.05.npz,W_003,test,59,aug_10_landmark_drop_0.1&occlusion_0.05
W_003\3-10-aug_11_time_warp_0.8.npz,W_003,test,47,aug_11_time_warp_0.8
W_003\3-10-aug_12_jitter_0.025.npz,W_003,test,59,aug_12_jitter_0.025
W_003\3-10-aug_13_rotate_-5&landmark_drop_0.1.npz,W_003,test,59,aug_13_rotate_-5&landmark_drop_0.1
W_003\3-10-aug_14_rotate_-5.npz,W_003,test,59,aug_14_rotate_-5
W_003\3-11-original.npz,W_003,train,72,original
W_003\3-11-aug_1_landmark_drop_0.1&occlusion_0.1.npz,W_003,train,72,aug_1_landmark_drop_0.1&occlusion_0.1
W_003\3-11-aug_2_time_warp_1.2&jitter_0.025.npz,W_003,train,86,aug_2_time_warp_1.2&jitter_0.025
W_003\3-11-aug_3_jitter_0.025&mirror_None.npz,W_003,train,72,aug_3_jitter_0.025&mirror_None
W_003\3-11-aug_4_occlusion_0.1&time_warp_0.8.npz,W_003,train,57,aug_4_occlusion_0.1&time_warp_0.8
W_003\3-11-aug_5_landmark_drop_0.2.npz,W_003,train,72,aug_5_landmark_drop_0.2
W_003\3-11-aug_6_time_reverse_None.npz,W_003,train,72,aug_6_time_reverse_None
W_003\3-11-aug_7_mirror_None.npz,W_003,train,72,aug_7_mirror_None
W_003\3-11-aug_8_jitter_0.025.npz,W_003,train,72,aug_8_jitter_0.025
W_003\3-11-aug_9_landmark_drop_0.1&rotate_-5.npz,W_003,train,72,aug_9_landmark_drop_0.1&rotate_-5
W_003\3-11-aug_10_landmark_drop_0.1.npz,W_003,train,72,aug_10_landmark_drop_0.1
W_003\3-11-aug_11_occlusion_0.05.npz,W_003,train,72,aug_11_occlusion_0.05
W_003\3-11-aug_12_jitter_0.025.npz,W_003,train,72,aug_12_jitter_0.025
W_003\3-11-aug_13_landmark_drop_0.1.npz,W_003,train,72,aug_13_landmark_drop_0.1
W_003\3-11-aug_14_landmark_drop_0.2&mirror_None.npz,W_003,train,72,aug_14_landmark_drop_0.2&mirror_None
W_003\3-12-original.npz,W_003,train,73,original
W_003\3-12-aug_1_time_warp_1.2&jitter_0.015.npz,W_003,train,87,aug_1_time_warp_1.2&jitter_0.015
W_003\3-12-aug_2_landmark_drop_0.2.npz,W_003,train,73,aug_2_landmark_drop_0.2
W_003\3-12-aug_3_occlusion_0.05.npz,W_003,train,73,aug_3_occlusion_0.05
W_003\3-12-aug_4_landmark_drop_0.1.npz,W_003,train,73,aug_4_landmark_drop_0.1
W_003\3-12-aug_5_rotate_-5.npz,W_003,train,73,aug_5_rotate_-5
W_003\3-12-aug_6_landmark_drop_0.2.npz,W_003,train,73,aug_6_landmark_drop_0.2
W_003\3-12-aug_7_occlusion_0.1.npz,W_003,train,73,aug_7_occlusion_0.1
W_003\3-12-aug_8_landmark_drop_0.1&rotate_-5.npz,W_003,train,73,aug_8_landmark_drop_0.1&rotate_-5
W_003\3-12-aug_9_landmark_drop_0.1&scale_1.2.npz,W_003,train,73,aug_9_landmark_drop_0.1&scale_1.2
W_003\3-12-aug_10_landmark_drop_0.1.npz,W_003,train,73,aug_10_landmark_drop_0.1
W_003\3-12-aug_11_scale_1.2&time_warp_1.2.npz,W_003,train,87,aug_11_scale_1.2&time_warp_1.2
W_003\3-12-aug_12_occlusion_0.1.npz,W_003,train,73,aug_12_occlusion_0.1
W_003\3-12-aug_13_mirror_None.npz,W_003,train,73,aug_13_mirror_None
W_003\3-12-aug_14_rotate_-5.npz,W_003,train,73,aug_14_rotate_-5
W_003\3-13-original.npz,W_003,test,48,original
W_003\3-13-aug_1_jitter_0.015.npz,W_003,test,48,aug_1_jitter_0.015
W_003\3-13-aug_2_rotate_5.npz,W_003,test,48,aug_2_rotate_5
W_003\3-13-aug_3_scale_1.2&time_reverse_None.npz,W_003,test,48,aug_3_scale_1.2&time_reverse_None
W_003\3-13-aug_4_jitter_0.015.npz,W_003,test,48,aug_4_jitter_0.015
W_003\3-13-aug_5_scale_0.8.npz,W_003,test,48,aug_5_scale_0.8
W_003\3-13-aug_6_time_warp_0.8&scale_0.8.npz,W_003,test,38,aug_6_time_warp_0.8&scale_0.8
W_003\3-13-aug_7_mirror_None.npz,W_003,test,48,aug_7_mirror_None
W_003\3-13-aug_8_time_reverse_None.npz,W_003,test,48,aug_8_time_reverse_None
W_003\3-13-aug_9_jitter_0.015.npz,W_003,test,48,aug_9_jitter_0.015
W_003\3-13-aug_10_scale_0.8&time_reverse_None.npz,W_003,test,48,aug_10_scale_0.8&time_reverse_None
W_003\3-13-aug_11_mirror_None&occlusion_0.05.npz,W_003,test,48,aug_11_mirror_None&occlusion_0.05
W_003\3-13-aug_12_occlusion_0.1.npz,W_003,test,48,aug_12_occlusion_0.1
W_003\3-13-aug_13_time_warp_1.2.npz,W_003,test,57,aug_13_time_warp_1.2
W_003\3-13-aug_14_landmark_drop_0.1.npz,W_003,test,48,aug_14_landmark_drop_0.1
W_003\3-14-original.npz,W_003,test,70,original
W_003\3-14-aug_1_occlusion_0.1&jitter_0.025.npz,W_003,test,70,aug_1_occlusion_0.1&jitter_0.025
W_003\3-14-aug_2_rotate_-5.npz,W_003,test,70,aug_2_rotate_-5
W_003\3-14-aug_3_occlusion_0.05&time_warp_1.2.npz,W_003,test,84,aug_3_occlusion_0.05&time_warp_1.2
W_003\3-14-aug_4_landmark_drop_0.2&mirror_None.npz,W_003,test,70,aug_4_landmark_drop_0.2&mirror_None
W_003\3-14-aug_5_occlusion_0.05&time_warp_0.8.npz,W_003,test,56,aug_5_occlusion_0.05&time_warp_0.8
W_003\3-14-aug_6_mirror_None.npz,W_003,test,70,aug_6_mirror_None
W_003\3-14-aug_7_rotate_-5&jitter_0.025.npz,W_003,test,70,aug_7_rotate_-5&jitter_0.025
W_003\3-14-aug_8_jitter_0.015&scale_1.2.npz,W_003,test,70,aug_8_jitter_0.015&scale_1.2
W_003\3-14-aug_9_scale_1.2.npz,W_003,test,70,aug_9_scale_1.2
W_003\3-14-aug_10_rotate_5&scale_1.2.npz,W_003,test,70,aug_10_rotate_5&scale_1.2
W_003\3-14-aug_11_mirror_None.npz,W_003,test,70,aug_11_mirror_None
W_003\3-14-aug_12_occlusion_0.1&time_warp_0.8.npz,W_003,test,56,aug_12_occlusion_0.1&time_warp_0.8
W_003\3-14-aug_13_time_reverse_None&landmark_drop_0.2.npz,W_003,test,70,aug_13_time_reverse_None&landmark_drop_0.2
W_003\3-14-aug_14_landmark_drop_0.2.npz,W_003,test,70,aug_14_landmark_drop_0.2
W_003\3-15-original.npz,W_003,train,44,original
W_003\3-15-aug_1_jitter_0.015&rotate_-5.npz,W_003,train,44,aug_1_jitter_0.015&rotate_-5
W_003\3-15-aug_2_occlusion_0.1&time_warp_1.2.npz,W_003,train,52,aug_2_occlusion_0.1&time_warp_1.2
W_003\3-15-aug_3_occlusion_0.1.npz,W_003,train,44,aug_3_occlusion_0.1
W_003\3-15-aug_4_jitter_0.025.npz,W_003,train,44,aug_4_jitter_0.025
W_003\3-15-aug_5_landmark_drop_0.2&scale_0.8.npz,W_003,train,44,aug_5_landmark_drop_0.2&scale_0.8
W_003\3-15-aug_6_time_warp_0.8.npz,W_003,train,35,aug_6_time_warp_0.8
W_003\3-15-aug_7_occlusion_0.1.npz,W_003,train,44,aug_7_occlusion_0.1
W_003\3-15-aug_8_jitter_0.025.npz,W_003,train,44,aug_8_jitter_0.025
W_003\3-15-aug_9_time_warp_0.8.npz,W_003,train,35,aug_9_time_warp_0.8
W_003\3-15-aug_10_jitter_0.025&occlusion_0.1.npz,W_003,train,44,aug_10_jitter_0.025&occlusion_0.1
W_003\3-15-aug_11_rotate_5.npz,W_003,train,44,aug_11_rotate_5
W_003\3-15-aug_12_time_warp_1.2.npz,W_003,train,52,aug_12_time_warp_1.2
W_003\3-15-aug_13_landmark_drop_0.2&jitter_0.025.npz,W_003,train,44,aug_13_landmark_drop_0.2&jitter_0.025
W_003\3-15-aug_14_rotate_-5&scale_1.2.npz,W_003,train,44,aug_14_rotate_-5&scale_1.2
W_003\3-16-original.npz,W_003,test,45,original
W_003\3-16-aug_1_rotate_-5&occlusion_0.05.npz,W_003,test,45,aug_1_rotate_-5&occlusion_0.05
W_003\3-16-aug_2_rotate_-5.npz,W_003,test,45,aug_2_rotate_-5
W_003\3-16-aug_3_rotate_-5.npz,W_003,test,45,aug_3_rotate_-5
W_003\3-16-aug_4_time_reverse_None.npz,W_003,test,45,aug_4_time_reverse_None
W_003\3-16-aug_5_scale_1.2.npz,W_003,test,45,aug_5_scale_1.2
W_003\3-16-aug_6_rotate_5&rotate_-5.npz,W_003,test,45,aug_6_rotate_5&rotate_-5
W_003\3-16-aug_7_rotate_-5&scale_1.2.npz,W_003,test,45,aug_7_rotate_-5&scale_1.2
W_003\3-16-aug_8_time_reverse_None&rotate_-5.npz,W_003,test,45,aug_8_time_reverse_None&rotate_-5
W_003\3-16-aug_9_occlusion_0.05.npz,W_003,test,45,aug_9_occlusion_0.05
W_003\3-16-aug_10_scale_0.8.npz,W_003,test,45,aug_10_scale_0.8
W_003\3-16-aug_11_scale_1.2.npz,W_003,test,45,aug_11_scale_1.2
W_003\3-16-aug_12_scale_1.2&landmark_drop_0.2.npz,W_003,test,45,aug_12_scale_1.2&landmark_drop_0.2
W_003\3-16-aug_13_mirror_None&rotate_-5.npz,W_003,test,45,aug_13_mirror_None&rotate_-5
W_003\3-16-aug_14_landmark_drop_0.2.npz,W_003,test,45,aug_14_landmark_drop_0.2
W_003\3-17-original.npz,W_003,train,66,original
W_003\3-17-aug_1_rotate_5&occlusion_0.1.npz,W_003,train,66,aug_1_rotate_5&occlusion_0.1
W_003\3-17-aug_2_jitter_0.015&jitter_0.025.npz,W_003,train,66,aug_2_jitter_0.015&jitter_0.025
W_003\3-17-aug_3_time_reverse_None.npz,W_003,train,66,aug_3_time_reverse_None
W_003\3-17-aug_4_landmark_drop_0.2.npz,W_003,train,66,aug_4_landmark_drop_0.2
W_003\3-17-aug_5_jitter_0.015.npz,W_003,train,66,aug_5_jitter_0.015
W_003\3-17-aug_6_time_warp_1.2.npz,W_003,train,79,aug_6_time_warp_1.2
W_003\3-17-aug_7_rotate_-5&mirror_None.npz,W_003,train,66,aug_7_rotate_-5&mirror_None
W_003\3-17-aug_8_jitter_0.025.npz,W_003,train,66,aug_8_jitter_0.025
W_003\3-17-aug_9_occlusion_0.05.npz,W_003,train,66,aug_9_occlusion_0.05
W_003\3-17-aug_10_occlusion_0.1.npz,W_003,train,66,aug_10_occlusion_0.1
W_003\3-17-aug_11_jitter_0.025&landmark_drop_0.1.npz,W_003,train,66,aug_11_jitter_0.025&landmark_drop_0.1
W_003\3-17-aug_12_mirror_None&rotate_-5.npz,W_003,train,66,aug_12_mirror_None&rotate_-5
W_003\3-17-aug_13_rotate_-5.npz,W_003,train,66,aug_13_rotate_-5
W_003\3-17-aug_14_time_warp_0.8&landmark_drop_0.2.npz,W_003,train,52,aug_14_time_warp_0.8&landmark_drop_0.2
W_003\3-18-original.npz,W_003,train,95,original
W_003\3-18-aug_1_scale_0.8.npz,W_003,train,95,aug_1_scale_0.8
W_003\3-18-aug_2_scale_1.2.npz,W_003,train,95,aug_2_scale_1.2
W_003\3-18-aug_3_jitter_0.025&jitter_0.015.npz,W_003,train,95,aug_3_jitter_0.025&jitter_0.015
W_003\3-18-aug_4_time_warp_1.2.npz,W_003,train,114,aug_4_time_warp_1.2
W_003\3-18-aug_5_rotate_5&time_warp_0.8.npz,W_003,train,76,aug_5_rotate_5&time_warp_0.8
W_003\3-18-aug_6_landmark_drop_0.1&occlusion_0.05.npz,W_003,train,95,aug_6_landmark_drop_0.1&occlusion_0.05
W_003\3-18-aug_7_jitter_0.015&occlusion_0.1.npz,W_003,train,95,aug_7_jitter_0.015&occlusion_0.1
W_003\3-18-aug_8_landmark_drop_0.1.npz,W_003,train,95,aug_8_landmark_drop_0.1
W_003\3-18-aug_9_time_warp_1.2&landmark_drop_0.1.npz,W_003,train,114,aug_9_time_warp_1.2&landmark_drop_0.1
W_003\3-18-aug_10_time_reverse_None.npz,W_003,train,95,aug_10_time_reverse_None
W_003\3-18-aug_11_time_warp_1.2.npz,W_003,train,114,aug_11_time_warp_1.2
W_003\3-18-aug_12_rotate_5.npz,W_003,train,95,aug_12_rotate_5
W_003\3-18-aug_13_landmark_drop_0.1&mirror_None.npz,W_003,train,95,aug_13_landmark_drop_0.1&mirror_None
W_003\3-18-aug_14_scale_0.8&rotate_5.npz,W_003,train,95,aug_14_scale_0.8&rotate_5
W_003\3-19-original.npz,W_003,train,38,original
W_003\3-19-aug_1_rotate_-5.npz,W_003,train,38,aug_1_rotate_-5
W_003\3-19-aug_2_landmark_drop_0.2&time_warp_0.8.npz,W_003,train,30,aug_2_landmark_drop_0.2&time_warp_0.8
W_003\3-19-aug_3_rotate_5.npz,W_003,train,38,aug_3_rotate_5
W_003\3-19-aug_4_occlusion_0.1.npz,W_003,train,38,aug_4_occlusion_0.1
W_003\3-19-aug_5_landmark_drop_0.2.npz,W_003,train,38,aug_5_landmark_drop_0.2
W_003\3-19-aug_6_scale_0.8&time_reverse_None.npz,W_003,train,38,aug_6_scale_0.8&time_reverse_None
W_003\3-19-aug_7_time_warp_1.2.npz,W_003,train,45,aug_7_time_warp_1.2
W_003\3-19-aug_8_time_reverse_None&landmark_drop_0.2.npz,W_003,train,38,aug_8_time_reverse_None&landmark_drop_0.2
W_003\3-19-aug_9_scale_1.2.npz,W_003,train,38,aug_9_scale_1.2
W_003\3-19-aug_10_landmark_drop_0.2.npz,W_003,train,38,aug_10_landmark_drop_0.2
W_003\3-19-aug_11_time_reverse_None&jitter_0.015.npz,W_003,train,38,aug_11_time_reverse_None&jitter_0.015
W_003\3-19-aug_12_jitter_0.025&occlusion_0.05.npz,W_003,train,38,aug_12_jitter_0.025&occlusion_0.05
W_003\3-19-aug_13_jitter_0.025.npz,W_003,train,38,aug_13_jitter_0.025
W_003\3-19-aug_14_jitter_0.015&occlusion_0.05.npz,W_003,train,38,aug_14_jitter_0.015&occlusion_0.05
W_003\3-2-original.npz,W_003,test,65,original
W_003\3-2-aug_1_jitter_0.015&occlusion_0.05.npz,W_003,test,65,aug_1_jitter_0.015&occlusion_0.05
W_003\3-2-aug_2_occlusion_0.1.npz,W_003,test,65,aug_2_occlusion_0.1
W_003\3-2-aug_3_rotate_5.npz,W_003,test,65,aug_3_rotate_5
W_003\3-2-aug_4_rotate_5&rotate_-5.npz,W_003,test,65,aug_4_rotate_5&rotate_-5
W_003\3-2-aug_5_rotate_-5.npz,W_003,test,65,aug_5_rotate_-5
W_003\3-2-aug_6_time_warp_0.8&jitter_0.015.npz,W_003,test,52,aug_6_time_warp_0.8&jitter_0.015
W_003\3-2-aug_7_occlusion_0.05&jitter_0.015.npz,W_003,test,65,aug_7_occlusion_0.05&jitter_0.015
W_003\3-2-aug_8_scale_1.2&rotate_-5.npz,W_003,test,65,aug_8_scale_1.2&rotate_-5
W_003\3-2-aug_9_mirror_None&jitter_0.015.npz,W_003,test,65,aug_9_mirror_None&jitter_0.015
W_003\3-2-aug_10_jitter_0.025.npz,W_003,test,65,aug_10_jitter_0.025
W_003\3-2-aug_11_jitter_0.015&time_warp_0.8.npz,W_003,test,52,aug_11_jitter_0.015&time_warp_0.8
W_003\3-2-aug_12_rotate_-5.npz,W_003,test,65,aug_12_rotate_-5
W_003\3-2-aug_13_scale_0.8.npz,W_003,test,65,aug_13_scale_0.8
W_003\3-2-aug_14_scale_1.2.npz,W_003,test,65,aug_14_scale_1.2
W_003\3-20-original.npz,W_003,train,48,original
W_003\3-20-aug_1_time_warp_0.8.npz,W_003,train,38,aug_1_time_warp_0.8
W_003\3-20-aug_2_scale_1.2.npz,W_003,train,48,aug_2_scale_1.2
W_003\3-20-aug_3_time_reverse_None&scale_1.2.npz,W_003,train,48,aug_3_time_reverse_None&scale_1.2
W_003\3-20-aug_4_time_reverse_None.npz,W_003,train,48,aug_4_time_reverse_None
W_003\3-20-aug_5_scale_0.8.npz,W_003,train,48,aug_5_scale_0.8
W_003\3-20-aug_6_mirror_None.npz,W_003,train,48,aug_6_mirror_None
W_003\3-20-aug_7_time_reverse_None&rotate_5.npz,W_003,train,48,aug_7_time_reverse_None&rotate_5
W_003\3-20-aug_8_jitter_0.015.npz,W_003,train,48,aug_8_jitter_0.015
